p_score,p_acat,p_snp,p_pheWAS_mega_acat,p_pheWAS_mega_acat_p,p_pheWAS_meta_acat,p_pheWAS_meta_acat_p,p_asset_meta,p_pheWAS_hmp,p_oracle,p_oracle_uncorrelated,p_pheWAS_mega,p_pheWAS_meta,p_multiphen,alpha,n_sims,num_sites,total_subjects,max_site,q,q_bin,q_con,intercept_only,flip_y,rm_gender,na_freq,maf,prevalence,num_pca,n_true_con,max_beta_con,direction_con,n_true_bin,max_beta_bin,direction_bin,beta_con,beta_bin,n_k,q_k,empirical_prev,no_case_rate
0.123,0.0945,0.118,0.1995,0.1895,0.255,0.237,0.0845,0.264,0.1565,0.1395,0.1665,0.203,0.0935,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.13206896551724137,Same -- Positive,0/0/0/0/0/0/0/0,0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11826415,0
0.193,0.1555,0.1915,0.1745,0.1615,0.199,0.183,0.069,0.221,0.249,0.2315,0.15,0.168,0.1035,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.13206896551724137,Opposite,0/0/0/0/0/0/0/0,0.132068965517241/-0.132068965517241/0.132068965517241/0.132068965517241/-0.132068965517241/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182473,0
0.306,0.2315,0.3,0.2365,0.2085,0.261,0.2275,0.117,0.256,0.306,0.306,0.176,0.198,0.1205,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.13206896551724137,Opposite,0/0/0/0/0/0/0/0,0.132068965517241/-0.132068965517241/0.132068965517241/0.132068965517241/-0.132068965517241/0.132068965517241/0.132068965517241/-0.132068965517241,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182664,0
0.1415,0.136,0.151,0.106,0.0995,0.1015,0.0965,0.037,0.1195,0.228,0.219,0.0975,0.0945,0.0805,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.15241379310344827,Opposite,0/0/0/0/0/0/0/0,0.152413793103448/-0.152413793103448/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182261375,0
0.254,0.203,0.241,0.2485,0.2255,0.264,0.241,0.122,0.2825,0.3235,0.3075,0.2015,0.216,0.1105,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.15241379310344827,Opposite,0/0/0/0/0/0/0/0,0.152413793103448/-0.152413793103448/0.152413793103448/0.152413793103448/-0.152413793103448/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181704,0
0.44,0.3155,0.419,0.342,0.3065,0.3865,0.35,0.2285,0.3755,0.44,0.44,0.2715,0.301,0.137,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.15241379310344827,Opposite,0/0/0/0/0/0/0/0,0.152413793103448/-0.152413793103448/0.152413793103448/0.152413793103448/-0.152413793103448/0.152413793103448/0.152413793103448/-0.152413793103448,1000/1000/1000/1000/1000,8/7/6/5/8,0.11830325,0
0.1775,0.1655,0.185,0.1425,0.137,0.145,0.137,0.046,0.158,0.298,0.279,0.127,0.132,0.093,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.17275862068965517,Opposite,0/0/0/0/0/0/0/0,0.172758620689655/-0.172758620689655/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181865,0
0.3175,0.2415,0.303,0.2815,0.2585,0.307,0.288,0.158,0.314,0.401,0.376,0.2265,0.2495,0.115,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.17275862068965517,Opposite,0/0/0/0/0/0/0/0,0.172758620689655/-0.172758620689655/0.172758620689655/0.172758620689655/-0.172758620689655/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183976625,0
0.5615,0.405,0.5295,0.451,0.3975,0.482,0.4285,0.3125,0.461,0.5615,0.5615,0.3275,0.353,0.1545,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.17275862068965517,Opposite,0/0/0/0/0/0/0/0,0.172758620689655/-0.172758620689655/0.172758620689655/0.172758620689655/-0.172758620689655/0.172758620689655/0.172758620689655/-0.172758620689655,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182400125,0
0.2025,0.1795,0.2055,0.169,0.1605,0.1625,0.159,0.059,0.189,0.348,0.3285,0.1545,0.1505,0.104,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.19310344827586207,Opposite,0/0/0/0/0/0/0/0,0.193103448275862/-0.193103448275862/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183073375,0
0.416,0.3125,0.4005,0.355,0.3155,0.386,0.3475,0.23,0.38,0.4985,0.4835,0.28,0.308,0.1315,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.19310344827586207,Opposite,0/0/0/0/0/0/0/0,0.193103448275862/-0.193103448275862/0.193103448275862/0.193103448275862/-0.193103448275862/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118219925,0
0.1255,0.086,0.113,0.2885,0.2565,0.3665,0.3385,0.1255,0.3675,0.1255,0.1255,0.219,0.2735,0.0985,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.13206896551724137,Same -- Positive,0/0/0/0/0/0/0/0,0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241/0.132068965517241,1000/1000/1000/1000/1000,8/7/6/5/8,0.118337125,0
0.6855,0.5075,0.649,0.549,0.4995,0.569,0.5125,0.4125,0.5465,0.6855,0.6855,0.4125,0.436,0.2015,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.19310344827586207,Opposite,0/0/0/0/0/0/0/0,0.193103448275862/-0.193103448275862/0.193103448275862/0.193103448275862/-0.193103448275862/0.193103448275862/0.193103448275862/-0.193103448275862,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183742625,0
0.2405,0.226,0.2465,0.194,0.1765,0.1945,0.183,0.074,0.208,0.4145,0.3985,0.1635,0.1735,0.108,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.21344827586206896,Opposite,0/0/0/0/0/0/0/0,0.213448275862069/-0.213448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118395375,0
0.5025,0.3815,0.477,0.454,0.4195,0.4685,0.434,0.305,0.471,0.609,0.597,0.3605,0.383,0.143,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.21344827586206896,Opposite,0/0/0/0/0/0/0/0,0.213448275862069/-0.213448275862069/0.213448275862069/0.213448275862069/-0.213448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183523,0
0.7805,0.592,0.74,0.6555,0.5885,0.6815,0.6045,0.537,0.633,0.7805,0.7805,0.4855,0.514,0.215,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.21344827586206896,Opposite,0/0/0/0/0/0/0/0,0.213448275862069/-0.213448275862069/0.213448275862069/0.213448275862069/-0.213448275862069/0.213448275862069/0.213448275862069/-0.213448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.11845005,0
0.287,0.2745,0.295,0.2285,0.2125,0.2185,0.212,0.0935,0.2395,0.4635,0.4495,0.201,0.196,0.1025,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.23379310344827584,Opposite,0/0/0/0/0/0/0/0,0.233793103448276/-0.233793103448276/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181695125,0
0.6045,0.477,0.577,0.5355,0.5005,0.559,0.5275,0.402,0.5605,0.712,0.692,0.4425,0.4665,0.1755,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.23379310344827584,Opposite,0/0/0/0/0/0/0/0,0.233793103448276/-0.233793103448276/0.233793103448276/0.233793103448276/-0.233793103448276/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182281,0
0.862,0.686,0.8285,0.7435,0.6775,0.7565,0.689,0.651,0.7245,0.862,0.862,0.5605,0.584,0.254,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.23379310344827584,Opposite,0/0/0/0/0/0/0/0,0.233793103448276/-0.233793103448276/0.233793103448276/0.233793103448276/-0.233793103448276/0.233793103448276/0.233793103448276/-0.233793103448276,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183770875,0
0.337,0.3055,0.3395,0.273,0.255,0.2625,0.244,0.1325,0.279,0.5475,0.536,0.241,0.2395,0.1125,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.25413793103448273,Opposite,0/0/0/0/0/0/0/0,0.254137931034483/-0.254137931034483/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183308,0
0.68,0.5435,0.6545,0.6095,0.5595,0.6265,0.585,0.486,0.6295,0.773,0.7555,0.4985,0.5235,0.182,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.25413793103448273,Opposite,0/0/0/0/0/0/0/0,0.254137931034483/-0.254137931034483/0.254137931034483/0.254137931034483/-0.254137931034483/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11836485,0
0.9285,0.7885,0.9125,0.834,0.771,0.849,0.783,0.7695,0.8045,0.9285,0.9285,0.6655,0.682,0.284,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.25413793103448273,Opposite,0/0/0/0/0/0/0/0,0.254137931034483/-0.254137931034483/0.254137931034483/0.254137931034483/-0.254137931034483/0.254137931034483/0.254137931034483/-0.254137931034483,1000/1000/1000/1000/1000,8/7/6/5/8,0.11839865,0
0.1005,0.092,0.101,0.1375,0.1315,0.1625,0.1565,0.0505,0.18,0.1785,0.1635,0.126,0.146,0.086,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.15241379310344827,Same -- Positive,0/0/0/0/0/0/0/0,0.152413793103448/0.152413793103448/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118362975,0
0.376,0.353,0.385,0.315,0.2955,0.314,0.297,0.1595,0.328,0.62,0.6085,0.281,0.2745,0.127,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.27448275862068966,Opposite,0/0/0/0/0/0/0/0,0.27448275862069/-0.27448275862069/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181844,0
0.76,0.615,0.7365,0.6935,0.638,0.7015,0.6505,0.5565,0.6855,0.839,0.8315,0.569,0.5775,0.213,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.27448275862068966,Opposite,0/0/0/0/0/0/0/0,0.27448275862069/-0.27448275862069/0.27448275862069/0.27448275862069/-0.27448275862069/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11844815,0
0.9625,0.8545,0.9505,0.9,0.847,0.9025,0.853,0.8615,0.8755,0.9625,0.9625,0.7355,0.742,0.341,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.27448275862068966,Opposite,0/0/0/0/0/0/0/0,0.27448275862069/-0.27448275862069/0.27448275862069/0.27448275862069/-0.27448275862069/0.27448275862069/0.27448275862069/-0.27448275862069,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185434125,0
0.423,0.403,0.4295,0.359,0.3425,0.344,0.328,0.1765,0.362,0.6535,0.643,0.3255,0.31,0.128,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.29482758620689653,Opposite,0/0/0/0/0/0/0/0,0.294827586206897/-0.294827586206897/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118307075,0
0.8275,0.6905,0.809,0.7665,0.711,0.778,0.724,0.6545,0.7585,0.896,0.8945,0.645,0.6575,0.2515,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.29482758620689653,Opposite,0/0/0/0/0/0/0/0,0.294827586206897/-0.294827586206897/0.294827586206897/0.294827586206897/-0.294827586206897/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184154625,0
0.9835,0.906,0.9735,0.9425,0.901,0.941,0.8985,0.9205,0.912,0.9835,0.9835,0.8005,0.8045,0.3845,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.29482758620689653,Opposite,0/0/0/0/0/0/0/0,0.294827586206897/-0.294827586206897/0.294827586206897/0.294827586206897/-0.294827586206897/0.294827586206897/0.294827586206897/-0.294827586206897,1000/1000/1000/1000/1000,8/7/6/5/8,0.118635425,0
0.4755,0.4625,0.496,0.403,0.3925,0.4005,0.387,0.2275,0.429,0.731,0.7145,0.37,0.3705,0.146,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.31517241379310346,Opposite,0/0/0/0/0/0/0/0,0.315172413793103/-0.315172413793103/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183109875,0
0.8945,0.771,0.8715,0.8365,0.7955,0.847,0.8075,0.75,0.827,0.932,0.929,0.7235,0.7365,0.2695,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.31517241379310346,Opposite,0/0/0/0/0/0/0/0,0.315172413793103/-0.315172413793103/0.315172413793103/0.315172413793103/-0.315172413793103/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184291875,0
0.991,0.9425,0.9855,0.9685,0.9335,0.97,0.934,0.9525,0.9415,0.991,0.991,0.844,0.853,0.4465,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.31517241379310346,Opposite,0/0/0/0/0/0/0/0,0.315172413793103/-0.315172413793103/0.315172413793103/0.315172413793103/-0.315172413793103/0.315172413793103/0.315172413793103/-0.315172413793103,1000/1000/1000/1000/1000,8/7/6/5/8,0.118474525,0
0.5405,0.517,0.557,0.4645,0.4455,0.453,0.452,0.2765,0.4905,0.79,0.777,0.4305,0.4275,0.1525,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3355172413793103,Opposite,0/0/0/0/0/0/0/0,0.33551724137931/-0.33551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1181935,0
0.1425,0.1185,0.139,0.2405,0.223,0.2905,0.2705,0.0985,0.3015,0.1925,0.164,0.2015,0.237,0.0915,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.15241379310344827,Same -- Positive,0/0/0/0/0/0/0/0,0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11827605,0
0.93,0.831,0.9155,0.8925,0.8405,0.894,0.846,0.8255,0.8725,0.964,0.9605,0.777,0.7825,0.273,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3355172413793103,Opposite,0/0/0/0/0/0/0/0,0.33551724137931/-0.33551724137931/0.33551724137931/0.33551724137931/-0.33551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11846515,0
0.9945,0.966,0.993,0.9795,0.9595,0.9825,0.956,0.974,0.961,0.9945,0.9945,0.896,0.8995,0.504,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3355172413793103,Opposite,0/0/0/0/0/0/0/0,0.33551724137931/-0.33551724137931/0.33551724137931/0.33551724137931/-0.33551724137931/0.33551724137931/0.33551724137931/-0.33551724137931,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185392,0
0.6315,0.627,0.6565,0.554,0.548,0.5345,0.529,0.357,0.569,0.844,0.8375,0.518,0.5015,0.165,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3558620689655172,Opposite,0/0/0/0/0/0/0/0,0.355862068965517/-0.355862068965517/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184054,0
0.9575,0.8875,0.947,0.925,0.903,0.926,0.8955,0.8785,0.914,0.9775,0.976,0.8435,0.837,0.331,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3558620689655172,Opposite,0/0/0/0/0/0/0/0,0.355862068965517/-0.355862068965517/0.355862068965517/0.355862068965517/-0.355862068965517/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184189625,0
0.9985,0.985,0.9975,0.993,0.983,0.9915,0.9815,0.9885,0.9845,0.9985,0.9985,0.9425,0.941,0.5675,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3558620689655172,Opposite,0/0/0/0/0/0/0/0,0.355862068965517/-0.355862068965517/0.355862068965517/0.355862068965517/-0.355862068965517/0.355862068965517/0.355862068965517/-0.355862068965517,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185884375,0
0.6585,0.647,0.675,0.592,0.5815,0.5755,0.5775,0.398,0.6125,0.8655,0.857,0.5545,0.5515,0.1935,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.3762068965517241,Opposite,0/0/0/0/0/0/0/0,0.376206896551724/-0.376206896551724/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183245,0
0.9745,0.9245,0.9665,0.951,0.937,0.951,0.929,0.92,0.944,0.986,0.9855,0.8875,0.8895,0.344,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.3762068965517241,Opposite,0/0/0/0/0/0/0/0,0.376206896551724/-0.376206896551724/0.376206896551724/0.376206896551724/-0.376206896551724/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185040375,0
0.9995,0.9945,0.9995,0.999,0.9955,0.9985,0.994,0.998,0.9945,0.9995,0.9995,0.958,0.9645,0.62,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.3762068965517241,Opposite,0/0/0/0/0/0/0/0,0.376206896551724/-0.376206896551724/0.376206896551724/0.376206896551724/-0.376206896551724/0.376206896551724/0.376206896551724/-0.376206896551724,1000/1000/1000/1000/1000,8/7/6/5/8,0.118764175,0
0.7095,0.7005,0.726,0.65,0.64,0.6325,0.6115,0.446,0.653,0.9095,0.9015,0.618,0.593,0.176,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.396551724137931,Opposite,0/0/0/0/0/0/0/0,0.396551724137931/-0.396551724137931/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183822375,0
0.9865,0.945,0.979,0.97,0.9575,0.975,0.9575,0.9515,0.9645,0.995,0.9955,0.9165,0.921,0.399,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.396551724137931,Opposite,0/0/0/0/0/0/0/0,0.396551724137931/-0.396551724137931/0.396551724137931/0.396551724137931/-0.396551724137931/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11847235,0
0.171,0.1135,0.162,0.382,0.347,0.4685,0.41,0.1925,0.4495,0.171,0.171,0.2965,0.3485,0.102,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.15241379310344827,Same -- Positive,0/0/0/0/0/0/0/0,0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448/0.152413793103448,1000/1000/1000/1000/1000,8/7/6/5/8,0.118339225,0
1,0.9965,1,0.9995,0.998,0.999,0.9975,0.9995,0.9985,1,1,0.985,0.9885,0.6745,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.396551724137931,Opposite,0/0/0/0/0/0/0/0,0.396551724137931/-0.396551724137931/0.396551724137931/0.396551724137931/-0.396551724137931/0.396551724137931/0.396551724137931/-0.396551724137931,1000/1000/1000/1000/1000,8/7/6/5/8,0.1188615875,0
0.766,0.753,0.7745,0.709,0.697,0.6915,0.6805,0.515,0.716,0.927,0.922,0.669,0.6585,0.208,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4168965517241379,Opposite,0/0/0/0/0/0/0/0,0.416896551724138/-0.416896551724138/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1183330125,0
0.9915,0.9575,0.9875,0.9825,0.9705,0.984,0.9725,0.972,0.98,0.995,0.995,0.9485,0.952,0.4535,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4168965517241379,Opposite,0/0/0/0/0/0/0/0,0.416896551724138/-0.416896551724138/0.416896551724138/0.416896551724138/-0.416896551724138/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1185451,0
1,0.999,1,1,0.9985,0.9995,1,1,1,1,1,0.9925,0.992,0.712,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4168965517241379,Opposite,0/0/0/0/0/0/0/0,0.416896551724138/-0.416896551724138/0.416896551724138/0.416896551724138/-0.416896551724138/0.416896551724138/0.416896551724138/-0.416896551724138,1000/1000/1000/1000/1000,8/7/6/5/8,0.1187519,0
0.803,0.7915,0.8175,0.7655,0.741,0.7345,0.723,0.5605,0.755,0.946,0.943,0.711,0.6995,0.2155,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4372413793103448,Opposite,0/0/0/0/0/0/0/0,0.437241379310345/-0.437241379310345/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184607875,0
0.998,0.984,0.9975,0.994,0.988,0.9945,0.9855,0.9895,0.989,1,1,0.967,0.9645,0.4765,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4372413793103448,Opposite,0/0/0/0/0/0/0/0,0.437241379310345/-0.437241379310345/0.437241379310345/0.437241379310345/-0.437241379310345/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1186660875,0
1,0.9995,1,1,1,1,1,1,1,1,1,0.9955,0.9965,0.793,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4372413793103448,Opposite,0/0/0/0/0/0/0/0,0.437241379310345/-0.437241379310345/0.437241379310345/0.437241379310345/-0.437241379310345/0.437241379310345/0.437241379310345/-0.437241379310345,1000/1000/1000/1000/1000,8/7/6/5/8,0.118813625,0
0.8435,0.8475,0.861,0.8155,0.8075,0.7955,0.786,0.6385,0.822,0.971,0.9675,0.7795,0.771,0.245,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4575862068965517,Opposite,0/0/0/0/0/0/0/0,0.457586206896552/-0.457586206896552/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.118390075,0
0.999,0.991,0.999,0.997,0.992,0.9975,0.9915,0.9945,0.9945,0.9995,0.9995,0.983,0.981,0.5235,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,5,0.4575862068965517,Opposite,0/0/0/0/0/0/0/0,0.457586206896552/-0.457586206896552/0.457586206896552/0.457586206896552/-0.457586206896552/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.11862755,0
1,1,1,1,1,1,0.9995,1,0.9995,1,1,0.996,0.996,0.8225,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,8,0.4575862068965517,Opposite,0/0/0/0/0/0/0/0,0.457586206896552/-0.457586206896552/0.457586206896552/0.457586206896552/-0.457586206896552/0.457586206896552/0.457586206896552/-0.457586206896552,1000/1000/1000/1000/1000,8/7/6/5/8,0.1189520375,0
0.119,0.1025,0.1215,0.1705,0.1615,0.1905,0.186,0.0675,0.2135,0.2085,0.1875,0.1535,0.176,0.093,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.17275862068965517,Same -- Positive,0/0/0/0/0/0/0/0,0.172758620689655/0.172758620689655/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1182846375,0
0.8795,0.8745,0.8895,0.8455,0.833,0.8255,0.81,0.687,0.8405,0.9755,0.974,0.808,0.7875,0.258,0.05,2000,5,5000,1000,8,8,0,FALSE,FALSE,FALSE,0.1,0.05,0.1,4,0,0,Same -- Positive,2,0.4779310344827586,Opposite,0/0/0/0/0/0/0/0,0.477931034482759/-0.477931034482759/0/0/0/0/0/0,1000/1000/1000/1000/1000,8/7/6/5/8,0.1184423375,0
